origin,origin_idx,h,h_grade,grade_date,spot,realized,z,alpha,drift,sigma_h,crps,crps_b,pin50,pin50_b,wink,wink_b,pit,in50,in80,in90,w90,w90_b,med_disp,u,crps_n,crps_b_n
2024-01-28,3263,62,59,2024-04-28,29.49,32.37,0.7134585978685233,0.0,0.014567227030993944,0.18212374664732453,1.6670059712981482,1.6286409645216673,1.2332664522097083,1.2410887935674566,17.88700704043596,16.40077475135253,0.6792,True,True,True,0.6065448301266857,0.55614699055112,0.01402058648967719,0.4316494665146898,0.05652783897247027,0.05522688926828306
2024-04-28,3322,61,60,2024-07-28,32.37,29.21,1.6867389336627021,0.0,0.014567227030993944,0.1762908001363877,2.2788812559768354,2.2684495633769615,1.8346139092532248,1.8385650171766095,19.225886171226488,19.20797110569869,0.23875,False,True,True,0.5939414943227214,0.5933880477509635,0.015731474158370506,-0.6653108300532811,0.07040102737030694,0.07007876315653264
2024-07-28,3382,63,65,2024-10-28,29.21,27.84,0.37811352718979274,0.0,0.014567227030993944,0.1669640492902473,1.3828958634689608,1.4816175133629867,0.903479160662533,0.9131355146894293,16.30106077170693,17.755603607951514,0.34335,True,True,True,0.5580643879392991,0.6078604453252829,0.014959203058030335,-0.37495801180285304,0.04734323394279222,0.050722954925127926
2024-10-28,3447,63,64,2025-01-28,27.84,39.3,0.9793889102609684,0.0,0.013385191732007454,0.18238967846834025,7.924064705288384,8.108298957009435,5.509621740600203,5.564275245999692,41.70822165537928,53.20575547894383,0.9633,False,False,False,0.6193307956175258,0.5810971718497904,0.01583177150860604,1.816799582408982,0.2846287609658184,0.29124637058223546
2025-01-28,3511,61,59,2025-04-28,39.3,31.7,0.630240495428538,0.0,0.012197541042358002,0.199057107592258,5.151189804202217,5.162186968850578,4.05506489095699,4.085325905638671,26.38683378888947,24.314695632831537,0.11485,False,True,True,0.6714207070964242,0.6186945453646702,0.012980401575419354,-1.140905651555702,0.13107353191354243,0.1313533579860198
2025-04-28,3570,62,61,2025-07-28,31.7,25.2,-0.17053500786882544,0.0,0.012197541042358002,0.20783879894652268,4.443958190497873,4.417004611094045,3.474632366931539,3.420261756536819,21.85830527506038,19.49597960937984,0.1084,False,True,True,0.6895364440082139,0.6150151296334335,0.014172389080854275,-1.162777251567921,0.1401879555362105,0.13933768489255663
2025-07-28,3631,63,65,2025-10-28,25.2,24.64,-0.22970500611640954,0.0,0.012197541042358002,0.16385004884274884,0.9906066663276123,1.1421547209357201,0.4037100683257506,0.43309417660240435,13.667058678278092,15.383459924675062,0.41575,True,True,True,0.5423435983443687,0.6104547589156771,0.009818259390932615,-0.21159833115271515,0.03930978834633382,0.045323600037131755
2025-10-28,3696,63,66,2026-01-28,24.64,24.12,-0.431508453390849,0.0,0.011601593203538936,0.1628538772510769,0.9761073563766627,1.0208561586285043,0.4045779311161315,0.3899634069588185,13.318986934916062,13.778231952465102,0.4127,True,True,True,0.540543300930035,0.5591814915773174,0.011735221681504093,-0.2022141601154631,0.039614746606195725,0.0414308505936893
2026-01-28,3762,62,58,2026-04-28,24.12,26.62,-1.9001153545354106,0.0,0.010405418672704865,0.17322597144263885,1.4201538149913095,1.4085026636512423,1.1134034690823906,1.1402341644759684,13.943841938362894,12.762721700599531,0.7096,True,True,True,0.5781028996004516,0.5291343988639938,0.011326412182222967,0.5092540206333168,0.058878682213570045,0.05839563282136162
2026-04-28,3820,62,60,2026-07-28,26.62,26.18,-0.5124492938543622,0.0,0.010405418672704865,0.14474334369875508,0.9200608462069595,0.9931164617520478,0.3733742506897322,0.3539463861131473,12.609489517810175,13.365592789121564,0.41675,True,True,True,0.47368480532720414,0.5020883842645215,0.0115232344620384,-0.18703776260869584,0.03456276657426594,0.037307154836665954
